Event.Date,Injury.Severity,Aircraft.damage,Make,Model,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Fatality Flag,Risk Score
1995-06-28,Non-Fatal,Substantial,CESSNA,185,Personal,0.0,0.0,0.0,2.0,0,0.0
1995-06-29,Non-Fatal,Substantial,MOONEY,M20E,Personal,0.0,0.0,0.0,1.0,0,0.0
1995-06-30,Non-Fatal,Substantial,HELIO,H-295,Personal,0.0,0.0,0.0,6.0,0,0.0
1995-06-30,Non-Fatal,Substantial,AERO COMMANDER,681,Personal,0.0,0.0,0.0,4.0,0,0.0
1995-06-30,Non-Fatal,Substantial,CESSNA,150F,Personal,0.0,0.0,0.0,1.0,0,0.0
1995-06-30,Non-Fatal,Substantial,PIPER,PA-28-140,Personal,0.0,0.0,0.0,2.0,0,0.0
1995-06-30,Non-Fatal,Substantial,STINSON,108-2,Personal,0.0,0.0,0.0,2.0,0,0.0
1995-07-01,Non-Fatal,Destroyed,PIPER,PA-28-161,Personal,0.0,2.0,0.0,0.0,0,4.0
1995-07-01,Non-Fatal,Substantial,CESSNA,210B,Personal,0.0,0.0,0.0,1.0,0,0.0
1995-07-01,Non-Fatal,Substantial,CESSNA,337G,Personal,0.0,0.0,0.0,1.0,0,0.0
1995-07-01,Non-Fatal,Substantial,OTHER,VARI-EZE,Personal,0.0,0.0,0.0,1.0,0,0.0
1995-07-01,Non-Fatal,Substantial,OTHER,TERN,Personal,0.0,0.0,0.0,1.0,0,0.0
1995-07-01,Non-Fatal,Substantial,PIPER,PA-22-160,Personal,0.0,0.0,2.0,0.0,0,2.0
1995-07-01,Non-Fatal,Substantial,CESSNA,401A,Personal,0.0,0.0,0.0,5.0,0,0.0
1995-07-01,Non-Fatal,Substantial,PIPER,PA-32-260,Personal,0.0,0.0,0.0,5.0,0,0.0
1995-07-01,Non-Fatal,Substantial,CESSNA,177B,Personal,0.0,0.0,0.0,2.0,0,0.0
1995-07-01,Non-Fatal,Substantial,OTHER,CORBIN JR. ACE-E,Personal,0.0,0.0,1.0,0.0,0,1.0
1995-07-02,Fatal(4),Destroyed,BEECH,V35B,Personal,4.0,0.0,0.0,0.0,1,20.0
1995-07-02,Non-Fatal,Destroyed,BEECH,23A,Personal,0.0,1.0,3.0,0.0,0,5.0
1995-07-02,Non-Fatal,Substantial,CESSNA,172L,Personal,0.0,0.0,0.0,2.0,0,0.0
1995-07-02,Non-Fatal,Substantial,CESSNA,172M,Personal,0.0,0.0,0.0,4.0,0,0.0
1995-07-02,Non-Fatal,Substantial,CESSNA,150L,Personal,0.0,0.0,0.0,2.0,0,0.0
1995-07-02,Non-Fatal,Substantial,PIPER,PA-18,Other Work Use,0.0,0.0,1.0,0.0,0,1.0
1995-07-03,Non-Fatal,Substantial,CHAMPION,7GCBC,Personal,0.0,0.0,1.0,0.0,0,1.0
1995-07-03,Non-Fatal,Substantial,AERONCA,7AC,Personal,0.0,0.0,0.0,2.0,0,0.0
1995-07-03,Non-Fatal,Substantial,PIPER,PA-28-140,Personal,0.0,0.0,1.0,2.0,0,1.0
1995-07-03,Non-Fatal,Substantial,CESSNA,182S,Personal,0.0,0.0,0.0,4.0,0,0.0
1995-07-04,Fatal(1),Destroyed,OTHER,AIRCOUPE A-2,Personal,1.0,0.0,0.0,0.0,1,5.0
1995-07-04,Non-Fatal,Destroyed,BELLANCA,7GCBC,Other Work Use,0.0,0.0,0.0,1.0,0,0.0
1995-07-04,Non-Fatal,Substantial,OTHER,NB-8,Personal,0.0,0.0,0.0,1.0,0,0.0
1995-07-04,Non-Fatal,Substantial,PIPER,PA-23-250,Personal,0.0,0.0,0.0,1.0,0,0.0
1995-07-04,Non-Fatal,Substantial,CESSNA,180E,Personal,0.0,0.0,0.0,5.0,0,0.0
1995-07-04,Non-Fatal,Substantial,CESSNA,150,Personal,0.0,2.0,0.0,0.0,0,4.0
1995-07-04,Non-Fatal,Substantial,BEECH,36,Personal,0.0,0.0,0.0,4.0,0,0.0
1995-07-05,Fatal(2),Destroyed,MOONEY,M20F,Personal,2.0,0.0,0.0,0.0,1,10.0
1995-07-05,Fatal(2),Destroyed,PIPER,PA-28R-200,Personal,2.0,0.0,0.0,0.0,1,10.0
1995-07-05,Non-Fatal,Substantial,CESSNA,182R,Personal,0.0,0.0,0.0,4.0,0,0.0
1995-07-05,Non-Fatal,Substantial,CHAMPION,7ECA,Personal,0.0,1.0,1.0,0.0,0,3.0
1995-07-05,Fatal(1),Substantial,OTHER,B-8M,Personal,1.0,0.0,0.0,0.0,1,5.0
1995-07-05,Non-Fatal,Substantial,PIPER,PA-18-160,Personal,0.0,0.0,0.0,2.0,0,0.0
1995-07-05,Non-Fatal,Substantial,CESSNA,180,Personal,0.0,0.0,0.0,1.0,0,0.0
1995-07-05,Non-Fatal,Substantial,PIPER,PA-20,Personal,0.0,0.0,0.0,2.0,0,0.0
1995-07-05,Fatal(1),Substantial,PIPER,PA-18,Personal,1.0,2.0,0.0,0.0,1,9.0
1995-07-06,Non-Fatal,Substantial,PIPER,PA-30,Personal,0.0,0.0,0.0,2.0,0,0.0
1995-07-06,Non-Fatal,Substantial,OTHER,NIEUPORT II,Personal,0.0,0.0,0.0,1.0,0,0.0
1995-07-06,Non-Fatal,Substantial,PIPER,PA-25-235,Other Work Use,0.0,0.0,0.0,1.0,0,0.0
1995-07-06,Non-Fatal,Substantial,STINSON,108-2,Personal,0.0,0.0,0.0,1.0,0,0.0
1995-07-07,Fatal(2),Destroyed,CESSNA,172RG,Personal,2.0,0.0,1.0,1.0,1,11.0
1995-07-07,Fatal(1),Destroyed,OTHER,BOBCAT,Personal,1.0,0.0,0.0,0.0,1,5.0
1995-07-08,Non-Fatal,Destroyed,OTHER,KOLIBER -150A,Personal,0.0,1.0,2.0,0.0,0,4.0
1995-07-08,Non-Fatal,Substantial,PIPER,PA-12,Personal,0.0,0.0,0.0,1.0,0,0.0
1995-07-08,Non-Fatal,Substantial,OTHER,FLYER,Personal,0.0,0.0,1.0,0.0,0,1.0
1995-07-08,Fatal(1),Substantial,TAYLORCRAFT,BC-65,Personal,1.0,0.0,0.0,0.0,1,5.0
1995-07-08,Non-Fatal,Substantial,CESSNA,172,Personal,0.0,0.0,0.0,1.0,0,0.0
1995-07-09,Fatal(2),Destroyed,OTHER,KITFOX V,Personal,2.0,0.0,0.0,0.0,1,10.0
1995-07-09,Fatal(1),Destroyed,OTHER,QUICKIE II,Personal,1.0,0.0,0.0,0.0,1,5.0
1995-07-09,Incident,Minor,ENSTROM,F-28A,Other Work Use,0.0,0.0,0.0,3.0,0,0.0
1995-07-09,Fatal(1),Destroyed,CESSNA,152,Personal,1.0,0.0,0.0,0.0,1,5.0
1995-07-09,Fatal(2),Destroyed,NORTH AMERICAN,T-28B,Personal,2.0,0.0,0.0,0.0,1,10.0
1995-07-09,Non-Fatal,Substantial,SCHWEIZER,S-2-33A,Personal,0.0,0.0,0.0,1.0,0,0.0
1995-07-09,Non-Fatal,Substantial,MOONEY,20E,Personal,0.0,0.0,0.0,2.0,0,0.0
1995-07-09,Non-Fatal,Substantial,PIPER,PA-28-140,Personal,0.0,2.0,0.0,1.0,0,4.0
1995-07-09,Non-Fatal,Substantial,LUSCOMBE,8E,Personal,0.0,0.0,0.0,2.0,0,0.0
1995-07-09,Non-Fatal,Substantial,PIPER,PA-38-112,Personal,0.0,0.0,0.0,2.0,0,0.0
1995-07-10,Fatal(2),Destroyed,OTHER,PULSAR XP,Personal,2.0,0.0,0.0,0.0,1,10.0
1995-07-10,Fatal(4),Destroyed,BELLANCA,17-31A,Personal,4.0,0.0,0.0,0.0,1,20.0
1995-07-10,Non-Fatal,Substantial,PIPER,PA-46-350P,Personal,0.0,0.0,1.0,0.0,0,1.0
1995-07-11,Non-Fatal,Substantial,PIPER,PA-18-150,Personal,0.0,0.0,0.0,2.0,0,0.0
1995-07-11,Non-Fatal,Substantial,AVIAT,PITTS S-2B,Personal,0.0,0.0,0.0,1.0,0,0.0
1995-07-11,Non-Fatal,Substantial,CESSNA,182,Business,0.0,0.0,0.0,1.0,0,0.0
1995-07-12,Fatal(2),Destroyed,BEECH,A-36,Personal,2.0,0.0,0.0,0.0,1,10.0
1995-07-12,Non-Fatal,Substantial,MOONEY,M20G,Personal,0.0,0.0,0.0,2.0,0,0.0
1995-07-12,Non-Fatal,Substantial,PITTS,S-1S,Personal,0.0,0.0,0.0,1.0,0,0.0
1995-07-12,Non-Fatal,Substantial,CESSNA,170,Personal,0.0,0.0,0.0,1.0,0,0.0
1995-07-12,Non-Fatal,Substantial,PIPER,PA-28-161,Personal,0.0,0.0,0.0,3.0,0,0.0
1995-07-12,Non-Fatal,Substantial,CESSNA,172,Personal,0.0,0.0,0.0,4.0,0,0.0
1995-07-12,Non-Fatal,Substantial,CESSNA,310,Personal,0.0,0.0,0.0,2.0,0,0.0
1995-07-12,Non-Fatal,Substantial,CESSNA,180K,Personal,0.0,0.0,0.0,2.0,0,0.0
1995-07-13,Fatal(2),Destroyed,PIPER,PA-32R-300,Personal,2.0,0.0,0.0,0.0,1,10.0
1995-07-13,Non-Fatal,Destroyed,CESSNA,310D,Business,0.0,1.0,1.0,0.0,0,3.0
1995-07-13,Non-Fatal,Substantial,OTHER,Q-2,Personal,0.0,0.0,0.0,1.0,0,0.0
1995-07-13,Non-Fatal,Substantial,MOONEY,M-20-M,Personal,0.0,0.0,0.0,2.0,0,0.0
1995-07-13,Non-Fatal,Substantial,CESSNA,210D,Personal,0.0,0.0,0.0,2.0,0,0.0
1995-07-13,Non-Fatal,Substantial,CESSNA,172L,Personal,0.0,0.0,0.0,1.0,0,0.0
1995-07-14,Non-Fatal,Substantial,PIPER,PA-28-160,Personal,0.0,0.0,0.0,4.0,0,0.0
1995-07-14,Non-Fatal,Substantial,BELLANCA,17-30,Personal,0.0,0.0,0.0,2.0,0,0.0
1995-07-14,Non-Fatal,Substantial,CESSNA,172,Personal,0.0,1.0,1.0,0.0,0,3.0
1995-07-14,Non-Fatal,Substantial,OTHER,AEROSPORT SCAMP,Personal,0.0,0.0,1.0,0.0,0,1.0
1995-07-15,Non-Fatal,Destroyed,OTHER,S-60A,Business,0.0,1.0,2.0,0.0,0,4.0
1995-07-15,Non-Fatal,Destroyed,PIPER,PA-28-140,Personal,0.0,0.0,0.0,2.0,0,0.0
1995-07-15,Fatal(3),Destroyed,PIPER,PA-32-300,Personal,3.0,1.0,0.0,0.0,1,17.0
1995-07-15,Non-Fatal,Substantial,OTHER,RV-4,Personal,0.0,0.0,0.0,2.0,0,0.0
1995-07-15,Non-Fatal,Substantial,OTHER,T-51,Personal,0.0,1.0,0.0,0.0,0,2.0
1995-07-15,Fatal(1),Substantial,OTHER,DRAGONFLY,Personal,1.0,0.0,0.0,0.0,1,5.0
1995-07-15,Non-Fatal,Substantial,BEECH,C35,Personal,0.0,1.0,1.0,0.0,0,3.0
1995-07-15,Non-Fatal,Substantial,CESSNA,182C,Business,0.0,0.0,0.0,1.0,0,0.0
1995-07-15,Non-Fatal,Substantial,CESSNA,172D,Personal,0.0,1.0,1.0,0.0,0,3.0
1995-07-15,Non-Fatal,Substantial,PIPER,PA-28-140,Personal,0.0,2.0,0.0,2.0,0,4.0
1995-07-16,Non-Fatal,Substantial,BEECH,E35,Personal,0.0,1.0,1.0,0.0,0,3.0
1995-07-16,Non-Fatal,Substantial,CESSNA,182L,Personal,0.0,0.0,0.0,2.0,0,0.0
1995-07-16,Non-Fatal,Substantial,CESSNA,206,Personal,0.0,0.0,0.0,5.0,0,0.0
1995-07-16,Non-Fatal,Substantial,OTHER,LONG E-Z,Personal,0.0,0.0,1.0,0.0,0,1.0
1995-07-16,Non-Fatal,Substantial,CESSNA,150,Personal,0.0,0.0,0.0,1.0,0,0.0
1995-07-16,Non-Fatal,Substantial,PIPER,PA-12,Personal,0.0,0.0,0.0,2.0,0,0.0
1995-07-16,Non-Fatal,Substantial,CESSNA,150,Personal,0.0,0.0,0.0,1.0,0,0.0
1995-07-17,Non-Fatal,Substantial,CESSNA,172N,Personal,0.0,0.0,0.0,1.0,0,0.0
1995-07-17,Fatal(1),Substantial,OTHER,CHALLENGER I,Personal,1.0,0.0,0.0,0.0,1,5.0
1995-07-17,Non-Fatal,Substantial,BELL,206B,Other Work Use,0.0,0.0,0.0,1.0,0,0.0
1995-07-18,Fatal(1),Destroyed,CESSNA,140,Personal,1.0,1.0,0.0,0.0,1,7.0
1995-07-18,Non-Fatal,Destroyed,PIPER,PA-25-150,Personal,0.0,1.0,1.0,0.0,0,3.0
1995-07-18,Non-Fatal,Destroyed,OTHER,RS15,Personal,0.0,1.0,1.0,0.0,0,3.0
1995-07-18,Non-Fatal,Substantial,BEECH,V35B,Personal,0.0,0.0,0.0,2.0,0,0.0
1995-07-18,Non-Fatal,Substantial,BEECH,55,Personal,0.0,0.0,1.0,0.0,0,1.0
1995-07-18,Non-Fatal,Substantial,CESSNA,172,Personal,0.0,0.0,0.0,4.0,0,0.0
1995-07-19,Fatal(1),Destroyed,CESSNA,TU206,Personal,1.0,0.0,0.0,0.0,1,5.0
1995-07-19,Fatal(1),Destroyed,MOONEY,M20J,Personal,1.0,0.0,0.0,0.0,1,5.0
1995-07-19,Non-Fatal,Substantial,FAIRCHILD,24G,Personal,0.0,0.0,0.0,1.0,0,0.0
1995-07-19,Non-Fatal,Substantial,CESSNA,310Q,Personal,0.0,0.0,0.0,1.0,0,0.0
1995-07-19,Non-Fatal,Substantial,PIPER,PA-38-112,Personal,0.0,0.0,0.0,1.0,0,0.0
1995-07-19,Non-Fatal,Substantial,CESSNA,206,Business,0.0,0.0,0.0,6.0,0,0.0
1995-07-20,Non-Fatal,Destroyed,OTHER,VANS RV-3,Personal,0.0,1.0,0.0,0.0,0,2.0
1995-07-20,Fatal(2),Destroyed,CESSNA,152,Personal,2.0,0.0,0.0,0.0,1,10.0
1995-07-20,Fatal(1),Destroyed,OTHER,FALCONAR F9,Personal,1.0,0.0,0.0,0.0,1,5.0
1995-07-21,Fatal(1),Destroyed,CESSNA,182P,Personal,1.0,0.0,0.0,0.0,1,5.0
1995-07-21,Non-Fatal,Destroyed,PIPER,PA-24-250,Personal,0.0,1.0,0.0,2.0,0,2.0
1995-07-21,Non-Fatal,Substantial,PIPER,PA-28-161,Personal,0.0,1.0,1.0,0.0,0,3.0
1995-07-21,Non-Fatal,Substantial,RYAN,ST3-KR,Personal,0.0,0.0,1.0,0.0,0,1.0
1995-07-21,Non-Fatal,Substantial,CESSNA,TR182,Personal,0.0,0.0,1.0,3.0,0,1.0
1995-07-21,Non-Fatal,Substantial,PIPER,PA-18-150,Personal,0.0,0.0,0.0,2.0,0,0.0
1995-07-21,Non-Fatal,Substantial,PIPER,PA-12,Personal,0.0,1.0,1.0,0.0,0,3.0
1995-07-22,Fatal(1),Destroyed,BELL,206-L3,Personal,1.0,1.0,0.0,0.0,1,7.0
1995-07-22,Non-Fatal,Substantial,OTHER,PITTS S-2S,Personal,0.0,1.0,0.0,0.0,0,2.0
1995-07-22,Non-Fatal,Substantial,PIPER,PA-28-235,Personal,0.0,0.0,1.0,0.0,0,1.0
1995-07-22,Non-Fatal,Substantial,PIPER,PA-28-151,Personal,0.0,0.0,1.0,1.0,0,1.0
1995-07-22,Non-Fatal,Substantial,PIPER,J3C,Personal,0.0,0.0,0.0,1.0,0,0.0
1995-07-22,Non-Fatal,Substantial,CESSNA,172F,Personal,0.0,0.0,2.0,0.0,0,2.0
1995-07-22,Non-Fatal,Substantial,OTHER,FISHER CLASSIC,Personal,0.0,0.0,2.0,0.0,0,2.0
1995-07-23,Non-Fatal,Substantial,CESSNA,172,Personal,0.0,0.0,0.0,1.0,0,0.0
1995-07-23,Non-Fatal,Substantial,PIPER,PA-22-150,Personal,0.0,0.0,0.0,1.0,0,0.0
1995-07-23,Non-Fatal,Substantial,PIPER,PA-28-180,Personal,0.0,0.0,0.0,1.0,0,0.0
1995-07-23,Non-Fatal,Substantial,CESSNA,172P,Personal,0.0,0.0,1.0,1.0,0,1.0
1995-07-23,Non-Fatal,Substantial,CESSNA,172N,Personal,0.0,0.0,1.0,0.0,0,1.0
1995-07-23,Non-Fatal,Substantial,OTHER,EARLY BIRD,Personal,0.0,0.0,0.0,1.0,0,0.0
1995-07-23,Non-Fatal,Substantial,BELLANCA,17-31ATC,Personal,0.0,0.0,0.0,2.0,0,0.0
1995-07-23,Non-Fatal,Substantial,CESSNA,172,Personal,0.0,0.0,0.0,2.0,0,0.0
1995-07-23,Non-Fatal,Substantial,CESSNA,207,Personal,0.0,0.0,0.0,6.0,0,0.0
1995-07-24,Non-Fatal,Destroyed,SOCATA,TB-10,Personal,0.0,0.0,1.0,3.0,0,1.0
1995-07-24,Non-Fatal,Substantial,FAIRCHILD,24W-46,Personal,0.0,0.0,0.0,1.0,0,0.0
1995-07-24,Non-Fatal,Substantial,OTHER,STANDARD LIBELLE,Personal,0.0,0.0,0.0,1.0,0,0.0
1995-07-24,Non-Fatal,Substantial,OTHER,GV-1,Business,0.0,0.0,0.0,9.0,0,0.0
1995-07-24,Non-Fatal,Substantial,OTHER,WAG-AERO,Personal,0.0,0.0,2.0,0.0,0,2.0
1995-07-24,Fatal(2),Substantial,BEECH,35F,Personal,2.0,0.0,0.0,0.0,1,10.0
1995-07-25,Non-Fatal,Destroyed,OTHER,TRI-Q200,Personal,0.0,0.0,1.0,0.0,0,1.0
1995-07-25,Non-Fatal,Substantial,CESSNA,152,Personal,0.0,0.0,1.0,1.0,0,1.0
1995-07-25,Non-Fatal,Substantial,CESSNA,210,Personal,0.0,0.0,4.0,0.0,0,4.0
